filename,ground_truth,pred_with_clahe,conf_with_clahe,correct_with_clahe,pred_without_clahe,conf_without_clahe,correct_without_clahe
fer0031291.png,Sadness,Disgust,0.642591,0,Sadness,0.677310,1
fer0031292.png,Neutral,Neutral,0.881332,1,Neutral,0.997357,1
fer0031293.png,Happiness,Happiness,0.976331,1,Happiness,0.911936,1
fer0031294.png,Neutral,Neutral,0.999127,1,Neutral,0.895103,1
fer0031295.png,Neutral,Neutral,0.672450,1,Neutral,0.494545,1
fer0031296.png,Neutral,Neutral,0.973045,1,Neutral,0.986482,1
fer0031297.png,Happiness,Happiness,0.697384,1,Happiness,0.507978,1
fer0031298.png,Neutral,Neutral,0.992921,1,Neutral,0.974107,1
fer0031299.png,Happiness,Happiness,0.977131,1,Happiness,0.960918,1
fer0031300.png,Happiness,Happiness,0.983625,1,Happiness,0.710184,1
fer0031301.png,Neutral,Neutral,0.546883,1,Neutral,0.772498,1
fer0031302.png,Sadness,Sadness,0.991771,1,Sadness,0.689751,1
fer0031303.png,Sadness,Sadness,0.674994,1,Sadness,0.582596,1
fer0031304.png,Neutral,Neutral,0.671083,1,Neutral,0.875622,1
fer0031305.png,Neutral,Neutral,0.980042,1,Neutral,0.947929,1
fer0031306.png,Sadness,Neutral,0.653514,0,Neutral,0.909264,0
fer0031307.png,Happiness,Happiness,0.997948,1,Happiness,0.964805,1
fer0031308.png,Neutral,Neutral,0.550557,1,Neutral,0.837128,1
fer0031309.png,Sadness,Sadness,0.709082,1,Sadness,0.898110,1
fer0031310.png,Neutral,Neutral,0.567608,1,Neutral,0.606564,1
fer0031311.png,Anger,Anger,0.728388,1,Neutral,0.907140,0
fer0031312.png,Happiness,Happiness,0.714562,1,Neutral,0.740541,0
fer0031313.png,Neutral,Neutral,0.971479,1,Neutral,0.728606,1
fer0031314.png,Surprise,Surprise,0.989074,1,Surprise,0.779405,1
fer0031315.png,Surprise,Surprise,0.832024,1,Neutral,0.887024,0
fer0031316.png,Sadness,Sadness,0.521709,1,Sadness,0.520995,1
fer0031317.png,Neutral,Neutral,0.539736,1,Neutral,0.788494,1
fer0031318.png,Sadness,Neutral,0.396121,0,Neutral,0.792960,0
fer0031319.png,Neutral,Neutral,0.994801,1,Neutral,0.619931,1
fer0031320.png,Neutral,Neutral,0.805811,1,Neutral,0.957293,1
fer0031321.png,Anger,Anger,0.974081,1,Anger,0.986462,1
fer0031322.png,Happiness,Happiness,0.984968,1,Happiness,0.966976,1
fer0031323.png,Anger,Anger,0.723447,1,Neutral,0.806022,0
fer0031324.png,Sadness,Neutral,0.634812,0,Neutral,0.816375,0
fer0031325.png,Happiness,Happiness,0.989784,1,Happiness,0.861458,1
fer0031326.png,Sadness,Neutral,0.566207,0,Neutral,0.861352,0
fer0031327.png,Sadness,Sadness,0.685844,1,Neutral,0.933689,0
fer0031328.png,Surprise,Surprise,0.985049,1,Surprise,0.650829,1
fer0031329.png,Neutral,Neutral,0.994938,1,Neutral,0.993837,1
fer0031330.png,Neutral,Neutral,0.571021,1,Sadness,0.543912,0
fer0031331.png,Sadness,Sadness,0.435165,1,Neutral,0.805130,0
fer0031332.png,Neutral,Neutral,0.579697,1,Neutral,0.835009,1
fer0031333.png,Happiness,Happiness,0.997010,1,Happiness,0.945944,1
fer0031334.png,Neutral,Neutral,0.572010,1,Neutral,0.763119,1
fer0031335.png,Neutral,Neutral,0.969893,1,Neutral,0.921240,1
fer0031336.png,Happiness,Happiness,0.857059,1,Neutral,0.853841,0
fer0031337.png,Sadness,Sadness,0.613591,1,Neutral,0.684699,0
fer0031338.png,Neutral,Neutral,0.976417,1,Neutral,0.765492,1
fer0031339.png,Neutral,Neutral,0.968029,1,Neutral,0.948851,1
fer0031340.png,Neutral,Neutral,0.920716,1,Neutral,0.602801,1
fer0031341.png,Fear,Neutral,0.462366,0,Neutral,0.640229,0
fer0031342.png,Happiness,Happiness,0.931723,1,Fear,0.552957,0
fer0031343.png,Happiness,Happiness,0.927478,1,Happiness,0.985999,1
fer0031344.png,Neutral,Neutral,0.945696,1,Neutral,0.667141,1
fer0031345.png,Happiness,Happiness,0.998206,1,Happiness,0.973032,1
fer0031346.png,Surprise,Surprise,0.819428,1,Surprise,0.497440,1
fer0031347.png,Sadness,Fear,0.462406,0,Neutral,0.608817,0
fer0031348.png,Neutral,Neutral,0.514372,1,Neutral,0.516863,1
fer0031349.png,Neutral,Neutral,0.912462,1,Neutral,0.949057,1
fer0031350.png,Sadness,Sadness,0.961732,1,Sadness,0.973848,1
fer0031351.png,Neutral,Neutral,0.518175,1,Neutral,0.551842,1
fer0031352.png,Anger,Anger,0.988382,1,Anger,0.983806,1
fer0031353.png,Neutral,Neutral,0.602687,1,Neutral,0.685707,1
fer0031354.png,Sadness,Sadness,0.800394,1,Sadness,0.591844,1
fer0031355.png,Neutral,Neutral,0.993201,1,Neutral,0.896525,1
fer0031356.png,Surprise,Surprise,0.868966,1,Surprise,0.655746,1
fer0031357.png,Neutral,Happiness,0.895685,0,Neutral,0.810204,1
fer0031358.png,Neutral,Neutral,0.985276,1,Neutral,0.992903,1
fer0031359.png,Neutral,Surprise,0.571685,0,Neutral,0.985004,1
fer0031360.png,Neutral,Neutral,0.935159,1,Neutral,0.952002,1
fer0031361.png,Happiness,Happiness,0.668878,1,Neutral,0.564358,0
fer0031362.png,Happiness,Happiness,0.992455,1,Happiness,0.873274,1
fer0031363.png,Happiness,Happiness,0.995148,1,Happiness,0.796229,1
fer0031364.png,Sadness,Sadness,0.901040,1,Sadness,0.707358,1
fer0031365.png,Anger,Anger,0.999079,1,Anger,0.999652,1
fer0031366.png,Neutral,Neutral,0.922879,1,Neutral,0.851975,1
fer0031367.png,Neutral,Neutral,0.741954,1,Neutral,0.969334,1
fer0031368.png,Neutral,Neutral,0.804879,1,Neutral,0.803473,1
fer0031369.png,Neutral,Neutral,0.556828,1,Neutral,0.967857,1
fer0031370.png,Disgust,Disgust,0.596133,1,Neutral,0.549113,0
fer0031371.png,Surprise,Surprise,0.783169,1,Surprise,0.733110,1
fer0031372.png,Sadness,Neutral,0.616181,0,Sadness,0.505569,1
fer0031373.png,Anger,Neutral,0.967379,0,Neutral,0.958710,0
fer0031374.png,Surprise,Surprise,0.972570,1,Surprise,0.981405,1
fer0031375.png,Happiness,Happiness,0.810455,1,Neutral,0.606138,0
fer0031376.png,Happiness,Happiness,0.940909,1,Happiness,0.800374,1
fer0031377.png,Neutral,Neutral,0.996968,1,Neutral,0.586139,1
fer0031378.png,Neutral,Neutral,0.804485,1,Neutral,0.576585,1
fer0031379.png,Happiness,Happiness,0.933885,1,Neutral,0.858354,0
fer0031380.png,Happiness,Happiness,0.996141,1,Happiness,0.993286,1
fer0031381.png,Happiness,Happiness,0.982823,1,Happiness,0.605226,1
fer0031382.png,Anger,Sadness,0.909381,0,Neutral,0.847971,0
fer0031383.png,Neutral,Neutral,0.508539,1,Neutral,0.523069,1
fer0031384.png,Neutral,Neutral,0.721903,1,Neutral,0.728991,1
fer0031385.png,Happiness,Happiness,0.993512,1,Happiness,0.990586,1
fer0031386.png,Surprise,Fear,0.706450,0,Surprise,0.628021,1
fer0031387.png,Surprise,Surprise,0.926286,1,Fear,0.501518,0
fer0031388.png,Sadness,Sadness,0.488972,1,Anger,0.374081,0
fer0031389.png,Neutral,Sadness,0.612279,0,Neutral,0.576796,1
fer0031390.png,Neutral,Neutral,0.530372,1,Neutral,0.498543,1
fer0031391.png,Anger,Anger,0.869297,1,Anger,0.591360,1
fer0031392.png,Neutral,Neutral,0.967354,1,Neutral,0.878198,1
fer0031393.png,Neutral,Neutral,0.502728,1,Neutral,0.532075,1
fer0031394.png,Neutral,Neutral,0.979524,1,Neutral,0.994959,1
fer0031395.png,Anger,Anger,0.820097,1,Anger,0.763991,1
fer0031396.png,Surprise,Surprise,0.990924,1,Surprise,0.720170,1
fer0031397.png,Happiness,Happiness,0.979857,1,Happiness,0.610007,1
fer0031398.png,Fear,Surprise,0.691325,0,Sadness,0.497545,0
fer0031399.png,Neutral,Neutral,0.971349,1,Neutral,0.967355,1
fer0031400.png,Anger,Anger,0.925857,1,Neutral,0.834443,0
fer0031401.png,Neutral,Neutral,0.810059,1,Neutral,0.549536,1
fer0031402.png,Surprise,Surprise,0.968834,1,Surprise,0.991892,1
fer0031403.png,Sadness,Sadness,0.508035,1,Neutral,0.860065,0
fer0031404.png,Neutral,Neutral,0.791148,1,Sadness,0.570358,0
fer0031405.png,Happiness,Happiness,0.986606,1,Happiness,0.972227,1
fer0031406.png,Neutral,Neutral,0.645058,1,Neutral,0.527442,1
fer0031407.png,Neutral,Neutral,0.952232,1,Neutral,0.914518,1
fer0031408.png,Fear,Fear,0.542456,1,Anger,0.976791,0
fer0031409.png,Neutral,Neutral,0.785359,1,Neutral,0.946068,1
fer0031410.png,Neutral,Neutral,0.983582,1,Neutral,0.784858,1
fer0031411.png,Sadness,Sadness,0.706366,1,Sadness,0.544850,1
fer0031412.png,Anger,Anger,0.601369,1,Anger,0.673152,1
fer0031413.png,Sadness,Sadness,0.962508,1,Neutral,0.927424,0
fer0031414.png,Anger,Anger,0.724001,1,Anger,0.650850,1
fer0031415.png,Fear,Fear,0.955354,1,Fear,0.908535,1
fer0031416.png,Surprise,Surprise,0.994325,1,Surprise,0.992204,1
fer0031417.png,Neutral,Neutral,0.915510,1,Neutral,0.953520,1
fer0031418.png,Neutral,Neutral,0.976098,1,Neutral,0.750745,1
fer0031419.png,Surprise,Surprise,0.934877,1,Surprise,0.622430,1
fer0031420.png,Anger,Neutral,0.632157,0,Neutral,0.572221,0
fer0031421.png,Sadness,Sadness,0.671607,1,Sadness,0.764820,1
fer0031422.png,Sadness,Sadness,0.980678,1,Sadness,0.464873,1
fer0031423.png,Anger,Anger,0.987082,1,Happiness,0.595664,0
fer0031424.png,Neutral,Neutral,0.941187,1,Neutral,0.983231,1
fer0031425.png,Neutral,Neutral,0.977779,1,Neutral,0.983697,1
fer0031426.png,Neutral,Anger,0.589918,0,Neutral,0.867322,1
fer0031427.png,Surprise,Surprise,0.882781,1,Surprise,0.925629,1
fer0031428.png,Anger,Happiness,0.948115,0,Happiness,0.676364,0
fer0031429.png,Neutral,Neutral,0.935470,1,Neutral,0.693856,1
fer0031430.png,Neutral,Neutral,0.866281,1,Neutral,0.654414,1
fer0031431.png,Sadness,Sadness,0.866012,1,Neutral,0.813586,0
fer0031432.png,Happiness,Happiness,0.586248,1,Happiness,0.974700,1
fer0031433.png,Neutral,Neutral,0.960843,1,Neutral,0.941890,1
fer0031434.png,Neutral,Neutral,0.947096,1,Neutral,0.736207,1
fer0031435.png,Surprise,Surprise,0.960399,1,Surprise,0.821456,1
fer0031436.png,Surprise,Surprise,0.610691,1,Surprise,0.882993,1
fer0031437.png,Happiness,Happiness,0.784123,1,Happiness,0.553756,1
fer0031438.png,Happiness,Happiness,0.771728,1,Neutral,0.846248,0
fer0031439.png,Neutral,Neutral,0.610986,1,Neutral,0.889730,1
fer0031440.png,Neutral,Neutral,0.986481,1,Neutral,0.907341,1
fer0031441.png,Happiness,Happiness,0.853129,1,Happiness,0.942193,1
fer0031442.png,Neutral,Anger,0.591774,0,Neutral,0.952494,1
fer0031443.png,Surprise,Surprise,0.982263,1,Surprise,0.612169,1
fer0031444.png,Neutral,Neutral,0.928817,1,Neutral,0.847850,1
fer0031445.png,Neutral,Neutral,0.827071,1,Neutral,0.889950,1
fer0031446.png,Surprise,Surprise,0.853511,1,Surprise,0.794550,1
fer0031447.png,Happiness,Happiness,0.997346,1,Happiness,0.996383,1
fer0031448.png,Happiness,Neutral,0.608573,0,Neutral,0.948940,0
fer0031449.png,Neutral,Neutral,0.635568,1,Neutral,0.622676,1
fer0031450.png,Sadness,Sadness,0.986991,1,Sadness,0.492409,1
fer0031451.png,Surprise,Surprise,0.660173,1,Surprise,0.531074,1
fer0031452.png,Anger,Neutral,0.944493,0,Neutral,0.901292,0
fer0031453.png,Anger,Anger,0.826769,1,Surprise,0.560802,0
fer0031454.png,Neutral,Neutral,0.743710,1,Neutral,0.991759,1
fer0031455.png,Happiness,Happiness,0.987191,1,Happiness,0.810966,1
fer0031456.png,Surprise,Surprise,0.946133,1,Surprise,0.785067,1
fer0031457.png,Neutral,Neutral,0.555499,1,Neutral,0.723862,1
fer0031458.png,Neutral,Sadness,0.756019,0,Neutral,0.761008,1
fer0031459.png,Sadness,Sadness,0.958523,1,Sadness,0.893210,1
fer0031460.png,Neutral,Neutral,0.884113,1,Neutral,0.880281,1
fer0031461.png,Anger,Happiness,0.914889,0,Happiness,0.720803,0
fer0031462.png,Neutral,Neutral,0.636554,1,Neutral,0.865164,1
fer0031463.png,Happiness,Happiness,0.816531,1,Happiness,0.988092,1
fer0031464.png,Neutral,Neutral,0.572863,1,Neutral,0.564997,1
fer0031465.png,Happiness,Happiness,0.998960,1,Happiness,0.993067,1
fer0031466.png,Anger,Surprise,0.424221,0,Fear,0.619735,0
fer0031467.png,Neutral,Neutral,0.540379,1,Neutral,0.531500,1
fer0031468.png,Surprise,Surprise,0.711447,1,Fear,0.474456,0
fer0031469.png,Neutral,Neutral,0.913875,1,Neutral,0.563043,1
fer0031470.png,Sadness,Neutral,0.412714,0,Sadness,0.536873,1
fer0031471.png,Sadness,Neutral,0.670849,0,Sadness,0.574997,1
fer0031472.png,Happiness,Happiness,0.838958,1,Neutral,0.722134,0
fer0031473.png,Surprise,Surprise,0.995064,1,Surprise,0.955916,1
fer0031474.png,Happiness,Happiness,0.994105,1,Happiness,0.993736,1
fer0031475.png,Sadness,Neutral,0.543471,0,Neutral,0.944301,0
fer0031476.png,Neutral,Neutral,0.359466,1,Surprise,0.503735,0
fer0031477.png,Happiness,Happiness,0.721875,1,Happiness,0.785723,1
fer0031478.png,Sadness,Neutral,0.589287,0,Neutral,0.759376,0
fer0031479.png,Happiness,Happiness,0.895049,1,Happiness,0.926389,1
fer0031480.png,Happiness,Happiness,0.996548,1,Happiness,0.997441,1
fer0031481.png,Happiness,Happiness,0.994642,1,Happiness,0.993204,1
fer0031482.png,Surprise,Surprise,0.639623,1,Surprise,0.537616,1
fer0031483.png,Neutral,Neutral,0.958334,1,Neutral,0.985148,1
fer0031484.png,Neutral,Neutral,0.915933,1,Neutral,0.769328,1
fer0031485.png,Neutral,Fear,0.411244,0,Neutral,0.949081,1
fer0031486.png,Surprise,Surprise,0.963063,1,Surprise,0.859064,1
fer0031487.png,Anger,Anger,0.991265,1,Anger,0.982321,1
fer0031488.png,Neutral,Neutral,0.951490,1,Neutral,0.789326,1
fer0031489.png,Fear,Disgust,0.739068,0,Fear,0.921590,1
fer0031490.png,Fear,Surprise,0.553843,0,Fear,0.751729,1
fer0031491.png,Neutral,Sadness,0.938591,0,Happiness,0.394331,0
fer0031492.png,Anger,Anger,0.871298,1,Anger,0.842155,1
fer0031493.png,Surprise,Surprise,0.764285,1,Surprise,0.909113,1
fer0031494.png,Happiness,Happiness,0.926132,1,Happiness,0.868921,1
fer0031495.png,Happiness,Happiness,0.988567,1,Happiness,0.851154,1
fer0031496.png,Happiness,Happiness,0.994090,1,Happiness,0.841666,1
fer0031497.png,Happiness,Happiness,0.892947,1,Happiness,0.986058,1
fer0031498.png,Neutral,Neutral,0.981427,1,Neutral,0.770752,1
fer0031499.png,Neutral,Neutral,0.981861,1,Neutral,0.820837,1
fer0031500.png,Happiness,Happiness,0.984692,1,Happiness,0.995472,1
fer0031501.png,Happiness,Neutral,0.679973,0,Neutral,0.938544,0
fer0031502.png,Anger,Anger,0.944641,1,Neutral,0.808995,0
fer0031503.png,Sadness,Neutral,0.676799,0,Neutral,0.619257,0
fer0031504.png,Anger,Anger,0.994499,1,Happiness,0.688007,0
fer0031505.png,Neutral,Sadness,0.809817,0,Sadness,0.860344,0
fer0031506.png,Sadness,Sadness,0.918134,1,Sadness,0.773704,1
fer0031507.png,Neutral,Neutral,0.681779,1,Neutral,0.608665,1
fer0031508.png,Neutral,Neutral,0.685589,1,Neutral,0.628115,1
fer0031509.png,Anger,Anger,0.913820,1,Sadness,0.527582,0
fer0031510.png,Surprise,Surprise,0.554133,1,Neutral,0.478479,0
fer0031511.png,Surprise,Surprise,0.556710,1,Surprise,0.861832,1
fer0031512.png,Anger,Surprise,0.888866,0,Surprise,0.724168,0
fer0031513.png,Neutral,Surprise,0.864446,0,Anger,0.628195,0
fer0031514.png,Neutral,Neutral,0.991858,1,Neutral,0.834792,1
fer0031515.png,Anger,Anger,0.943368,1,Anger,0.995809,1
fer0031516.png,Sadness,Neutral,0.761162,0,Neutral,0.825749,0
fer0031517.png,Surprise,Surprise,0.951096,1,Neutral,0.473986,0
fer0031518.png,Anger,Anger,0.995140,1,Neutral,0.606396,0
fer0031519.png,Sadness,Neutral,0.531220,0,Sadness,0.817515,1
fer0031520.png,Happiness,Happiness,0.980098,1,Happiness,0.958581,1
fer0031521.png,Happiness,Happiness,0.823242,1,Neutral,0.691993,0
fer0031522.png,Neutral,Neutral,0.748504,1,Neutral,0.729668,1
fer0031523.png,Sadness,Neutral,0.544447,0,Neutral,0.656926,0
fer0031524.png,Neutral,Neutral,0.855473,1,Neutral,0.987262,1
fer0031525.png,Happiness,Neutral,0.781315,0,Neutral,0.604388,0
fer0031526.png,Anger,Anger,0.996019,1,Anger,0.947218,1
fer0031527.png,Disgust,Disgust,0.840908,1,Sadness,0.722489,0
fer0031528.png,Happiness,Happiness,0.620953,1,Neutral,0.929079,0
fer0031529.png,Happiness,Happiness,0.995148,1,Sadness,0.427266,0
fer0031530.png,Surprise,Surprise,0.967091,1,Surprise,0.985938,1
fer0031531.png,Neutral,Sadness,0.678510,0,Sadness,0.511138,0
fer0031532.png,Neutral,Neutral,0.469068,1,Neutral,0.878231,1
fer0031533.png,Neutral,Neutral,0.665009,1,Neutral,0.943819,1
fer0031534.png,Neutral,Neutral,0.526314,1,Neutral,0.947076,1
fer0031535.png,Surprise,Surprise,0.921707,1,Surprise,0.936851,1
fer0031536.png,Anger,Anger,0.987078,1,Anger,0.609474,1
fer0031537.png,Neutral,Neutral,0.921925,1,Neutral,0.750285,1
fer0031538.png,Neutral,Neutral,0.984824,1,Neutral,0.861668,1
fer0031539.png,Anger,Sadness,0.592957,0,Anger,0.989829,1
fer0031540.png,Happiness,Happiness,0.880161,1,Happiness,0.764890,1
fer0031541.png,Surprise,Fear,0.613082,0,Fear,0.499075,0
fer0031542.png,Neutral,Neutral,0.955917,1,Neutral,0.992759,1
fer0031543.png,Happiness,Happiness,0.977321,1,Happiness,0.994623,1
fer0031544.png,Neutral,Neutral,0.976934,1,Neutral,0.845006,1
fer0031545.png,Neutral,Surprise,0.834107,0,Neutral,0.371383,1
fer0031546.png,Neutral,Neutral,0.697970,1,Neutral,0.930806,1
fer0031547.png,Neutral,Neutral,0.770035,1,Neutral,0.936189,1
fer0031548.png,Fear,Fear,0.380216,1,Happiness,0.375412,0
fer0031549.png,Sadness,Sadness,0.511862,1,Sadness,0.700410,1
fer0031550.png,Happiness,Happiness,0.904638,1,Happiness,0.800999,1
fer0031551.png,Happiness,Happiness,0.841417,1,Happiness,0.949359,1
fer0031552.png,Happiness,Happiness,0.987838,1,Happiness,0.968125,1
fer0031553.png,Neutral,Sadness,0.599658,0,Neutral,0.956588,1
fer0031554.png,Happiness,Surprise,0.660991,0,Neutral,0.492510,0
fer0031555.png,Surprise,Surprise,0.890907,1,Neutral,0.561544,0
fer0031556.png,Surprise,Surprise,0.973927,1,Surprise,0.968693,1
fer0031557.png,Neutral,Sadness,0.540647,0,Sadness,0.605104,0
fer0031558.png,Neutral,Neutral,0.908679,1,Neutral,0.969777,1
fer0031559.png,Happiness,Neutral,0.832041,0,Sadness,0.797002,0
fer0031560.png,Happiness,Happiness,0.957914,1,Happiness,0.788098,1
fer0031561.png,Sadness,Neutral,0.560848,0,Sadness,0.521294,1
fer0031562.png,Surprise,Surprise,0.973252,1,Surprise,0.864655,1
fer0031563.png,Surprise,Surprise,0.541517,1,Surprise,0.721370,1
fer0031564.png,Happiness,Happiness,0.980186,1,Happiness,0.976592,1
fer0031565.png,Sadness,Sadness,0.876513,1,Sadness,0.923916,1
fer0031566.png,Sadness,Sadness,0.752534,1,Neutral,0.648170,0
fer0031567.png,Happiness,Happiness,0.983654,1,Happiness,0.583688,1
fer0031568.png,Happiness,Happiness,0.955708,1,Surprise,0.590966,0
fer0031569.png,Sadness,Neutral,0.824988,0,Neutral,0.978514,0
fer0031570.png,Neutral,Neutral,0.943112,1,Neutral,0.997656,1
fer0031571.png,Anger,Anger,0.807621,1,Neutral,0.770926,0
fer0031572.png,Neutral,Neutral,0.834072,1,Neutral,0.981402,1
fer0031573.png,Neutral,Neutral,0.990753,1,Neutral,0.920453,1
fer0031574.png,Happiness,Anger,0.563443,0,Neutral,0.656274,0
fer0031575.png,Neutral,Neutral,0.555511,1,Neutral,0.778774,1
fer0031576.png,Sadness,Sadness,0.972122,1,Sadness,0.705583,1
fer0031577.png,Sadness,Sadness,0.705241,1,Neutral,0.614275,0
fer0031578.png,Neutral,Neutral,0.996150,1,Neutral,0.950658,1
fer0031579.png,Sadness,Sadness,0.989203,1,Sadness,0.856084,1
fer0031580.png,Sadness,Sadness,0.667540,1,Sadness,0.680492,1
fer0031581.png,Neutral,Neutral,0.862708,1,Happiness,0.568992,0
fer0031582.png,Happiness,Happiness,0.961456,1,Happiness,0.796717,1
fer0031583.png,Neutral,Neutral,0.981847,1,Sadness,0.548913,0
fer0031584.png,Surprise,Surprise,0.836380,1,Surprise,0.796663,1
fer0031585.png,Surprise,Surprise,0.964838,1,Surprise,0.816970,1
fer0031586.png,Neutral,Neutral,0.989927,1,Neutral,0.971984,1
fer0031587.png,Surprise,Surprise,0.877439,1,Neutral,0.794052,0
fer0031588.png,Sadness,Happiness,0.541855,0,Neutral,0.861050,0
fer0031589.png,Anger,Anger,0.885974,1,Neutral,0.630894,0
fer0031590.png,Surprise,Surprise,0.974000,1,Surprise,0.640175,1
fer0031591.png,Happiness,Happiness,0.912593,1,Neutral,0.651537,0
fer0031592.png,Neutral,Neutral,0.860714,1,Neutral,0.729597,1
fer0031593.png,Sadness,Anger,0.802162,0,Neutral,0.795451,0
fer0031594.png,Surprise,Surprise,0.959431,1,Surprise,0.838350,1
fer0031595.png,Sadness,Sadness,0.562185,1,Neutral,0.904479,0
fer0031596.png,Anger,Anger,0.998058,1,Anger,0.983316,1
fer0031597.png,Happiness,Happiness,0.985067,1,Happiness,0.949449,1
fer0031598.png,Happiness,Neutral,0.590667,0,Neutral,0.831353,0
fer0031599.png,Sadness,Sadness,0.677236,1,Neutral,0.971186,0
fer0031600.png,Neutral,Neutral,0.932297,1,Neutral,0.963942,1
fer0031601.png,Surprise,Surprise,0.979087,1,Surprise,0.782091,1
fer0031602.png,Happiness,Happiness,0.981463,1,Happiness,0.955983,1
fer0031603.png,Neutral,Happiness,0.668347,0,Neutral,0.961837,1
fer0031604.png,Surprise,Surprise,0.761092,1,Neutral,0.612546,0
fer0031605.png,Happiness,Happiness,0.554305,1,Happiness,0.681643,1
fer0031606.png,Happiness,Happiness,0.998388,1,Happiness,0.718385,1
fer0031607.png,Neutral,Sadness,0.633178,0,Neutral,0.572003,1
fer0031608.png,Neutral,Neutral,0.835092,1,Neutral,0.982167,1
fer0031609.png,Surprise,Surprise,0.980269,1,Surprise,0.826399,1
fer0031610.png,Happiness,Happiness,0.996811,1,Happiness,0.991901,1
fer0031611.png,Sadness,Neutral,0.786559,0,Sadness,0.603424,1
fer0031612.png,Happiness,Happiness,0.970841,1,Happiness,0.874597,1
fer0031613.png,Neutral,Neutral,0.599426,1,Happiness,0.820509,0
fer0031614.png,Happiness,Happiness,0.908496,1,Happiness,0.977418,1
fer0031615.png,Anger,Anger,0.995983,1,Anger,0.983862,1
fer0031616.png,Sadness,Sadness,0.996352,1,Sadness,0.991535,1
fer0031617.png,Anger,Anger,0.955103,1,Anger,0.748727,1
fer0031618.png,Neutral,Neutral,0.992566,1,Neutral,0.982711,1
fer0031619.png,Happiness,Happiness,0.572975,1,Sadness,0.709654,0
fer0031620.png,Happiness,Happiness,0.986267,1,Happiness,0.931031,1
fer0031621.png,Surprise,Surprise,0.951947,1,Fear,0.568722,0
fer0031622.png,Surprise,Surprise,0.921184,1,Anger,0.493932,0
fer0031623.png,Sadness,Sadness,0.565490,1,Neutral,0.905363,0
fer0031624.png,Sadness,Neutral,0.928427,0,Neutral,0.986080,0
fer0031625.png,Neutral,Neutral,0.584666,1,Neutral,0.979792,1
fer0031626.png,Sadness,Sadness,0.850380,1,Sadness,0.743583,1
fer0031627.png,Neutral,Neutral,0.897737,1,Neutral,0.733952,1
fer0031628.png,Sadness,Neutral,0.524003,0,Sadness,0.574067,1
fer0031629.png,Sadness,Sadness,0.721790,1,Sadness,0.843494,1
fer0031630.png,Happiness,Happiness,0.961782,1,Happiness,0.621822,1
fer0031631.png,Sadness,Neutral,0.975511,0,Neutral,0.982563,0
fer0031632.png,Neutral,Neutral,0.779024,1,Neutral,0.738515,1
fer0031633.png,Sadness,Sadness,0.962588,1,Neutral,0.512122,0
fer0031634.png,Anger,Anger,0.299688,1,Anger,0.437952,1
fer0031635.png,Neutral,Neutral,0.344671,1,Surprise,0.649169,0
fer0031636.png,Neutral,Neutral,0.713298,1,Neutral,0.805055,1
fer0031637.png,Neutral,Neutral,0.616034,1,Neutral,0.863893,1
fer0031638.png,Surprise,Surprise,0.550287,1,Neutral,0.536433,0
fer0031639.png,Anger,Anger,0.592031,1,Neutral,0.621854,0
fer0031640.png,Neutral,Neutral,0.941538,1,Neutral,0.768373,1
fer0031641.png,Happiness,Happiness,0.969940,1,Happiness,0.830486,1
fer0031642.png,Surprise,Surprise,0.958647,1,Surprise,0.960420,1
fer0031643.png,Sadness,Sadness,0.998565,1,Sadness,0.971116,1
fer0031644.png,Sadness,Sadness,0.838169,1,Sadness,0.511106,1
fer0031645.png,Anger,Anger,0.947055,1,Anger,0.700230,1
fer0031646.png,Neutral,Neutral,0.787617,1,Neutral,0.839075,1
fer0031647.png,Happiness,Happiness,0.996494,1,Happiness,0.966956,1
fer0031648.png,Surprise,Happiness,0.834678,0,Happiness,0.559314,0
fer0031649.png,Neutral,Neutral,0.864959,1,Anger,0.523701,0
fer0031650.png,Happiness,Happiness,0.875810,1,Neutral,0.993817,0
fer0031651.png,Anger,Anger,0.987925,1,Anger,0.835365,1
fer0031652.png,Anger,Anger,0.546771,1,Neutral,0.985065,0
fer0031653.png,Happiness,Happiness,0.749886,1,Neutral,0.743513,0
fer0031654.png,Surprise,Surprise,0.987238,1,Surprise,0.897332,1
fer0031655.png,Neutral,Neutral,0.663078,1,Sadness,0.619623,0
fer0031656.png,Sadness,Sadness,0.544484,1,Anger,0.556234,0
fer0031658.png,Surprise,Surprise,0.815281,1,Neutral,0.490116,0
fer0031659.png,Neutral,Neutral,0.673038,1,Neutral,0.740341,1
fer0031660.png,Happiness,Happiness,0.989147,1,Neutral,0.980099,0
fer0031661.png,Neutral,Neutral,0.893604,1,Neutral,0.854214,1
fer0031662.png,Happiness,Happiness,0.944042,1,Happiness,0.992013,1
fer0031663.png,Neutral,Contempt,0.849421,0,Neutral,0.957248,1
fer0031664.png,Surprise,Surprise,0.688868,1,Surprise,0.639646,1
fer0031665.png,Happiness,Happiness,0.991261,1,Happiness,0.997098,1
fer0031666.png,Neutral,Neutral,0.873019,1,Neutral,0.990950,1
fer0031667.png,Surprise,Surprise,0.726831,1,Neutral,0.846831,0
fer0031668.png,Happiness,Happiness,0.507604,1,Neutral,0.515914,0
fer0031669.png,Happiness,Happiness,0.998015,1,Happiness,0.950303,1
fer0031670.png,Surprise,Surprise,0.972293,1,Fear,0.596089,0
fer0031671.png,Neutral,Neutral,0.704903,1,Neutral,0.601658,1
